@relation dataset

@attribute ID numeric
@attribute Timestamp numeric
@attribute 'Training round' numeric
@attribute CustomChuck_0 numeric
@attribute CustomChuck_1 numeric
@attribute CustomChuck_2 numeric
@attribute CustomChuck_3 numeric
@attribute CustomChuck_4 numeric
@attribute noise {0,1}
@attribute dur numeric
@attribute speed numeric
@attribute pos numeric

@data
339,171620151,12,0,0.609675,-2.73839,0.192157,-0.176471,?,0.681781,0.643496,?
340,171620203,12,0,0.609675,-2.73839,0.192157,-0.184314,?,0.681781,0.643496,?
341,171620250,12,0,0.609675,-2.73839,0.192157,-0.176471,?,0.681781,0.643496,?
342,171620302,12,0,0.609675,-2.73839,0.192157,-0.176471,?,0.681781,0.643496,?
343,171620354,12,0,0.609675,-2.73839,0.192157,-0.176471,?,0.681781,0.643496,?
344,171620401,12,0,0.609675,-2.73839,0.192157,-0.176471,?,0.681781,0.643496,?
345,171620453,12,0,0.609675,-2.73839,0.192157,-0.176471,?,0.681781,0.643496,?
346,171620499,12,0,0.609675,-2.73839,0.192157,-0.176471,?,0.681781,0.643496,?
347,171620551,12,0,0.609675,-2.73839,0.192157,-0.176471,?,0.681781,0.643496,?
348,171620604,12,0,0.609675,-2.73839,0.192157,-0.176471,?,0.681781,0.643496,?
349,171620650,12,0,0.609675,-2.73839,0.192157,-0.176471,?,0.681781,0.643496,?
350,171620702,12,0,0.609675,-2.73839,0.192157,-0.184314,?,0.681781,0.643496,?
351,171628069,13,0,0.17721,2.00475,-0.145098,-0.176471,?,0.677193,0.433585,?
352,171628121,13,0,0.17721,2.00475,-0.137255,-0.176471,?,0.677193,0.433585,?
353,171628167,13,0,0.17721,2.00475,-0.137255,-0.176471,?,0.677193,0.433585,?
354,171628219,13,0,0.17721,2.00475,-0.137255,-0.176471,?,0.677193,0.433585,?
355,171628272,13,0,0.17721,2.00475,-0.137255,-0.176471,?,0.677193,0.433585,?
356,171628318,13,0,0.17721,2.00475,-0.137255,-0.176471,?,0.677193,0.433585,?
357,171628370,13,0,0.17721,2.00475,-0.137255,-0.176471,?,0.677193,0.433585,?
358,171628417,13,0,0.17721,2.00475,-0.137255,-0.176471,?,0.677193,0.433585,?
359,171628469,13,0,0.17721,2.00475,-0.137255,-0.176471,?,0.677193,0.433585,?
360,171628521,13,0,0.17721,2.00475,-0.137255,-0.176471,?,0.677193,0.433585,?
361,171628568,13,0,0.17721,2.00475,-0.137255,-0.176471,?,0.677193,0.433585,?
362,171628620,13,0,0.174058,1.963854,-0.137255,-0.176471,?,0.677193,0.433585,?
363,171628667,13,0,0.174058,1.963854,-0.137255,-0.176471,?,0.677193,0.433585,?
364,171628719,13,0,0.174058,1.963854,-0.137255,-0.176471,?,0.677193,0.433585,?
365,171628771,13,0,0.174058,1.963854,-0.137255,-0.176471,?,0.677193,0.433585,?
366,171628817,13,0,0.174058,1.963854,-0.137255,-0.176471,?,0.677193,0.433585,?
367,171628870,13,0,0.174058,1.963854,-0.137255,-0.176471,?,0.677193,0.433585,?
368,171628922,13,0,0.174058,1.963854,-0.137255,-0.176471,?,0.677193,0.433585,?
369,171628968,13,0,0.174058,1.963854,-0.137255,-0.176471,?,0.677193,0.433585,?
370,171629020,13,0,0.174058,1.963854,-0.137255,-0.176471,?,0.677193,0.433585,?
371,171629067,13,0,0.174058,1.963854,-0.137255,-0.176471,?,0.677193,0.433585,?
372,171629119,13,0,0.174058,1.963854,-0.137255,-0.176471,?,0.677193,0.433585,?
373,171629171,13,0,0.174058,1.963854,-0.137255,-0.176471,?,0.677193,0.433585,?
374,171629218,13,0,0.174058,1.963854,-0.137255,-0.176471,?,0.677193,0.433585,?
375,171629270,13,0,0.174058,1.963854,-0.137255,-0.176471,?,0.677193,0.433585,?
376,171629317,13,0,0.174058,1.963854,-0.137255,-0.176471,?,0.677193,0.433585,?
377,171629369,13,0,0.174058,1.963854,-0.137255,-0.176471,?,0.677193,0.433585,?
378,171629421,13,0,0.174058,1.963854,-0.137255,-0.176471,?,0.677193,0.433585,?
379,171636410,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
380,171636462,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
381,171636509,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
382,171636561,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
383,171636613,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
384,171636660,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
385,171636712,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
386,171636759,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
387,171636810,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
388,171636863,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
389,171636909,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
390,171636961,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
391,171637008,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
392,171637060,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
393,171637112,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
394,171637159,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
395,171637211,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
396,171637263,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
397,171637310,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
398,171637362,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
399,171637409,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
400,171637461,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
401,171637513,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
402,171637559,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
403,171637611,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
404,171637658,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
405,171637710,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
406,171637762,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
407,171637809,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
408,171637861,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
409,171637913,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
410,171637960,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
411,171638012,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
412,171638059,14,0,0.771364,-1.886116,-0.788235,-0.184314,?,0.138989,0.831714,?
413,171831519,15,0,0.551284,-2.991647,-0.796078,-0.137255,?,0.01646,0.397041,?
414,171831571,15,0,0.551284,-2.991647,-0.796078,-0.137255,?,0.01646,0.397041,?
415,171831617,15,0,0.551284,-2.991647,-0.796078,-0.137255,?,0.01646,0.397041,?
416,171831670,15,0,0.551284,-2.991647,-0.788235,-0.137255,?,0.01646,0.397041,?
417,171831722,15,0,0.551284,-2.991647,-0.796078,-0.137255,?,0.01646,0.397041,?
418,171831768,15,0,0.551284,-2.991647,-0.796078,-0.137255,?,0.01646,0.397041,?
419,171831820,15,0,0.551284,-2.991647,-0.796078,-0.137255,?,0.01646,0.397041,?
420,171831867,15,0,0.551284,-2.991647,-0.796078,-0.137255,?,0.01646,0.397041,?
421,171831919,15,0,0.551284,-2.991647,-0.796078,-0.137255,?,0.01646,0.397041,?
422,171831971,15,0,0.551284,-2.991647,-0.796078,-0.137255,?,0.01646,0.397041,?
423,171832018,15,0,0.551284,-2.991647,-0.796078,-0.137255,?,0.01646,0.397041,?
424,171832070,15,0,0.551284,-2.991647,-0.796078,-0.137255,?,0.01646,0.397041,?
425,171832117,15,0,0.551284,-2.991647,-0.796078,-0.137255,?,0.01646,0.397041,?
426,171832169,15,0,0.551284,-2.991647,-0.796078,-0.137255,?,0.01646,0.397041,?
427,171832221,15,0,0.551284,-2.991647,-0.788235,-0.137255,?,0.01646,0.397041,?
428,171832267,15,0,0.551284,-2.991647,-0.796078,-0.137255,?,0.01646,0.397041,?
429,171832320,15,0,0.551284,-2.991647,-0.796078,-0.137255,?,0.01646,0.397041,?
430,171832372,15,0,0.550167,-3.005744,-0.796078,-0.137255,?,0.01646,0.397041,?
431,171832418,15,0,0.551284,-2.991647,-0.796078,-0.137255,?,0.01646,0.397041,?
432,171832471,15,0,0.551284,-2.991647,-0.796078,-0.137255,?,0.01646,0.397041,?
433,171832517,15,0,0.551284,-2.991647,-0.788235,-0.137255,?,0.01646,0.397041,?
434,171832569,15,0,0.551284,-2.991647,-0.788235,-0.137255,?,0.01646,0.397041,?
435,171832622,15,0,0.550167,-3.005744,-0.796078,-0.137255,?,0.01646,0.397041,?
436,171832668,15,0,0.550167,-3.005744,-0.788235,-0.137255,?,0.01646,0.397041,?
437,171832720,15,0,0.551284,-2.991647,-0.788235,-0.137255,?,0.01646,0.397041,?
438,171832767,15,0,0.551284,-2.991647,-0.788235,-0.137255,?,0.01646,0.397041,?
439,171832819,15,0,0.551284,-2.991647,-0.788235,-0.137255,?,0.01646,0.397041,?
440,171832871,15,0,0.551284,-2.991647,-0.788235,-0.137255,?,0.01646,0.397041,?
441,171832918,15,0,0.550167,-3.005744,-0.788235,-0.137255,?,0.01646,0.397041,?
442,171832970,15,0,0.551284,-2.991647,-0.788235,-0.137255,?,0.01646,0.397041,?
443,171833022,15,0,0.550167,-3.005744,-0.788235,-0.137255,?,0.01646,0.397041,?
444,171833069,15,0,0.551284,-2.991647,-0.788235,-0.137255,?,0.01646,0.397041,?
445,171833121,15,0,0.551284,-2.991647,-0.788235,-0.137255,?,0.01646,0.397041,?
446,171833167,15,0,0.551284,-2.991647,-0.788235,-0.137255,?,0.01646,0.397041,?
447,171833219,15,0,0.550167,-3.005744,-0.788235,-0.137255,?,0.01646,0.397041,?
448,171833272,15,0,0.551284,-2.991647,-0.788235,-0.137255,?,0.01646,0.397041,?
449,171839349,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
450,171839401,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
451,171839448,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
452,171839500,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
453,171839552,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
454,171839599,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
455,171839651,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
456,171839698,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
457,171839750,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
458,171839802,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
459,171839849,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
460,171839901,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
461,171839948,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
462,171839999,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
463,171840052,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
464,171840098,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
465,171840150,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
466,171840203,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
467,171840249,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
468,171840301,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
469,171840348,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
470,171840400,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
471,171840452,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
472,171840499,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
473,171840551,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
474,171840598,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
475,171840650,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
476,171840702,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
477,171840748,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
478,171840801,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
479,171840853,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
480,171840899,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
481,171840951,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
482,171840998,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
483,171841050,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
484,171841102,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
485,171841149,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
486,171841201,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
487,171841247,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
488,171841300,16,1,0.083925,0.91795,0.145098,-0.129412,?,0.73414,0.609038,?
